"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"2021erie","Premier","Pool","Graham/Showalter","Old Line State","Joel Graham","PJ Showalter","Mark Borunda","James Swanson",21,18
"2021erie","Premier","Pool","Graham/Showalter","Old Line State","Joel Graham","PJ Showalter","Mark Borunda","James Swanson",21,16
"2021erie","Premier","Pool","Vascular","Barrel Roll Bros","Noah Luskus","Gabe Finocchi","Derek Johnson","Ezra Dantowitz",21,10
"2021erie","Premier","Pool","Vascular","Barrel Roll Bros","Noah Luskus","Gabe Finocchi","Derek Johnson","Ezra Dantowitz",21,15
"2021erie","Premier","Pool","Kinda Calculated","Volley Llamas","Ryan Marino","Dan Abrams","Joe Bondi","William Picone",15,21
"2021erie","Premier","Pool","Kinda Calculated","Volley Llamas","Ryan Marino","Dan Abrams","Joe Bondi","William Picone",19,21
"2021erie","Premier","Pool","Parallax","DOfus","Kyle Ackermann","Ryan Gross","Connor Prelich","Nate Hopkins",21,9
"2021erie","Premier","Pool","Parallax","DOfus","Kyle Ackermann","Ryan Gross","Connor Prelich","Nate Hopkins",21,11
"2021erie","Premier","Pool","Boobies & doobies","Closed on Sundays","Brandon Spector","Zac Vance","Ian Timan","Brooks Anderson",21,11
"2021erie","Premier","Pool","Boobies & doobies","Closed on Sundays","Brandon Spector","Zac Vance","Ian Timan","Brooks Anderson",21,17
"2021erie","Premier","Pool","Graham/Showalter","Barrel Roll Bros","Joel Graham","PJ Showalter","Derek Johnson","Ezra Dantowitz",21,11
"2021erie","Premier","Pool","Graham/Showalter","Barrel Roll Bros","Joel Graham","PJ Showalter","Derek Johnson","Ezra Dantowitz",22,20
"2021erie","Premier","Pool","Dantowitz | Kaplan","Old Line State","Josh Kaplan","Ben Dantowitz","Mark Borunda","James Swanson",21,15
"2021erie","Premier","Pool","Dantowitz | Kaplan","Old Line State","Josh Kaplan","Ben Dantowitz","Mark Borunda","James Swanson",21,13
"2021erie","Premier","Pool","Kinda Calculated","DOfus","Ryan Marino","Dan Abrams","Connor Prelich","Nate Hopkins",21,13
"2021erie","Premier","Pool","Kinda Calculated","DOfus","Ryan Marino","Dan Abrams","Connor Prelich","Nate Hopkins",21,19
"2021erie","Premier","Pool","Parallax","Boobies & doobies","Kyle Ackermann","Ryan Gross","Brandon Spector","Zac Vance",21,17
"2021erie","Premier","Pool","Parallax","Boobies & doobies","Kyle Ackermann","Ryan Gross","Brandon Spector","Zac Vance",19,21
"2021erie","Premier","Pool","Parallax","Boobies & doobies","Kyle Ackermann","Ryan Gross","Brandon Spector","Zac Vance",21,18
"2021erie","Premier","Pool","Closed on Sundays","Volley Llamas","Ian Timan","Brooks Anderson","Joe Bondi","William Picone",13,21
"2021erie","Premier","Pool","Closed on Sundays","Volley Llamas","Ian Timan","Brooks Anderson","Joe Bondi","William Picone",21,23
"2021erie","Premier","Pool","Graham/Showalter","Dantowitz | Kaplan","Joel Graham","PJ Showalter","Josh Kaplan","Ben Dantowitz",21,15
"2021erie","Premier","Pool","Graham/Showalter","Dantowitz | Kaplan","Joel Graham","PJ Showalter","Josh Kaplan","Ben Dantowitz",21,17
"2021erie","Premier","Pool","Vascular","Old Line State","Noah Luskus","Gabe Finocchi","Mark Borunda","James Swanson",21,13
"2021erie","Premier","Pool","Vascular","Old Line State","Noah Luskus","Gabe Finocchi","Mark Borunda","James Swanson",21,11
"2021erie","Premier","Pool","Kinda Calculated","Closed on Sundays","Ryan Marino","Dan Abrams","Ian Timan","Brooks Anderson",21,14
"2021erie","Premier","Pool","Kinda Calculated","Closed on Sundays","Ryan Marino","Dan Abrams","Ian Timan","Brooks Anderson",21,13
"2021erie","Premier","Pool","Parallax","Volley Llamas","Kyle Ackermann","Ryan Gross","Joe Bondi","William Picone",17,21
"2021erie","Premier","Pool","Parallax","Volley Llamas","Kyle Ackermann","Ryan Gross","Joe Bondi","William Picone",21,16
"2021erie","Premier","Pool","Parallax","Volley Llamas","Kyle Ackermann","Ryan Gross","Joe Bondi","William Picone",25,23
"2021erie","Premier","Pool","Boobies & doobies","DOfus","Brandon Spector","Zac Vance","Connor Prelich","Nate Hopkins",21,19
"2021erie","Premier","Pool","Boobies & doobies","DOfus","Brandon Spector","Zac Vance","Connor Prelich","Nate Hopkins",17,21
"2021erie","Premier","Pool","Boobies & doobies","DOfus","Brandon Spector","Zac Vance","Connor Prelich","Nate Hopkins",21,16
"2021erie","Premier","Pool","Vascular","Dantowitz | Kaplan","Noah Luskus","Gabe Finocchi","Josh Kaplan","Ben Dantowitz",21,10
"2021erie","Premier","Pool","Vascular","Dantowitz | Kaplan","Noah Luskus","Gabe Finocchi","Josh Kaplan","Ben Dantowitz",21,14
"2021erie","Premier","Pool","Barrel Roll Bros","Old Line State","Derek Johnson","Ezra Dantowitz","Mark Borunda","James Swanson",21,18
"2021erie","Premier","Pool","Barrel Roll Bros","Old Line State","Derek Johnson","Ezra Dantowitz","Mark Borunda","James Swanson",23,21
"2021erie","Premier","Pool","Kinda Calculated","Boobies & doobies","Ryan Marino","Dan Abrams","Brandon Spector","Zac Vance",21,16
"2021erie","Premier","Pool","Kinda Calculated","Boobies & doobies","Ryan Marino","Dan Abrams","Brandon Spector","Zac Vance",21,10
"2021erie","Premier","Pool","Parallax","Closed on Sundays","Kyle Ackermann","Ryan Gross","Ian Timan","Brooks Anderson",21,15
"2021erie","Premier","Pool","Parallax","Closed on Sundays","Kyle Ackermann","Ryan Gross","Ian Timan","Brooks Anderson",21,16
"2021erie","Premier","Pool","DOfus","Volley Llamas","Connor Prelich","Nate Hopkins","Joe Bondi","William Picone",10,21
"2021erie","Premier","Pool","DOfus","Volley Llamas","Connor Prelich","Nate Hopkins","Joe Bondi","William Picone",17,21
"2021erie","Premier","Pool","Graham/Showalter","Vascular","Joel Graham","PJ Showalter","Noah Luskus","Gabe Finocchi",16,21
